business_id,date,code,description
09FOOD-0233,20150302,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Work on repainting  the walls in the toilet room with an easily cleanable and light colored material. The paint in this area is chipping 
09FOOD-0233,20150302,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.","Remove all unused equipment e.g cooker, refrigerator from the facility. "
09FOOD-0235,20140627,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Leaky soda dispenser. Contact Technician for repairs. 2. Rusty shelves in the upright stainless steel refrigerator. Please vinyl coat them or replace. 
09FOOD-0237,20140325,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Cover food bins stored in back storage area. 
09FOOD-0235,20140627,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.","Unclean flour mix bowl. Please wash, rinse and sanitize prior to using them"
09FOOD-0235,20140627,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Lower shelf of the work table in the back is unclean. Please clean. 2. The interior of the microwaves are unclean. Please clean and sanitize. 3. The exterior of the cooking equipment are unclean. Please clean thoroughly and sanitize. 4. The gaskets in the cold holding units are unclean. Please clean and sanitize. 
09FOOD-0235,20140627,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",Unclean hand sink in the front area. Please clean and sanitize. 2. No paper towels at the hand sink in the back. Please provide 
09FOOD-0235,20140627,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.","Floors in disrepair in the back. Please provide a smooth and easily cleanable surface for the floors 2. Floors are unclean in the back area, the cooking area and along the corridors. Please sweep and clean. "
09FOOD-0235,20140627,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.","Missing ceiling above the hand sink in the front area. Please provide a ceiling that is light colored, smooth and easily cleanable.  2. Door in disrepair along the corridor. Please repair. "
09FOOD-0235,20140627,(38) LIGHTING: Provided as required; fixtures shielded.,Missing and burnt out lights in the food prep areas and in the corridor. Please replace missing and burnt -out lights.
09FOOD-0235,20140627,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",Numerous unused items at the facility. Please remove from the facility.
09FOOD-0235,20140627,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. No Certified Food Manager currently at this facility. Please provide within 90days.  
09FOOD-0235,20150217,(2) FOOD: Original Container; properly labeled.,Unlabeled containers of flour. Label containers that can be easily mistaken for another food item with the contents 
09FOOD-0235,20150217,(5) FOOD PROTECTION: Thermometers provided and conspicuous,No thermometers in the reach-in cold units in the front service area. Provide at the warmest sections of the units 
09FOOD-0235,20150217,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation","Bags of flour stored on the floor and bags of onions. Lift off the floor at least 6"" "
09FOOD-0235,20150217,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",Rusty shelves in the stainless steel upright cold unit. Vinyl coat or replace shelves. 
09FOOD-0235,20150217,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",The lid to the ice maker is missing. Replace lid. 
09FOOD-0235,20150217,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No test strips to check the concentration of the sanitizer. Provide 
09FOOD-0235,20150217,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.","Unclean knives, spatulas and other utensils stored as clean. Wash, rinse and sanitize these utensils. 2. The containers of flour are unclean. 3. The potato puncher is unclean. Please clean and sanitize these equipments. 4. The work table and the lower shelf of the work this work table is unclean. Please clean and sanitize. 4. The soda nozzles are unclean. Clean, rinse and sanitize "
09FOOD-0235,20150217,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,"The exterior of equipment are unclean such as the exterior of the cold units, the interior of the microwaves as well. Please clean and sanitize. "
09FOOD-0235,20150217,"(29) PLUMBING: Installed, maintained",The hand sink drains poorly in the back area. Contact Plumber to unclog. 
09FOOD-0235,20150217,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No paper towels at both hand sinks. Please provide. 
09FOOD-0235,20150217,(33) GARBAGE AND REFUSE DISPOSAL: Containers or receptables covered; adequate number; insect/rodent proof; frequency; clean.,Over-flowing garbage in the toilet rooms. 2. Full garbage in the food prep rooms. Please dispose. 
09FOOD-0235,20150217,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.",CRITICAL VIOLATION. The back door leading outside is not rodent-proof. There are gaps between the door and the frame and the base of the door and the floor. Ensure this door is rodent proof. Seal all gaps and/or provide another door. 
09FOOD-0235,20150217,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.","The floors of the entire food prep facility are in disrepair. Remove current flooring and provide a durable, smooth, non absorbent and easily cleanable floor finishes. The floors under all the equipment in the facility are unclean. Please sweep and clean thoroughly. "
09FOOD-0235,20150225,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Work on the walls to ensure they are clean  and reattach detached walls. Remove the curtain in the front area.  
09FOOD-0235,20150225,(38) LIGHTING: Provided as required; fixtures shielded.,Replace burnt out bulbs in the kitchen
09FOOD-0235,20150225,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",Remove all unused equipment from the facility
09FOOD-0235,20150217,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The door to the toilet room is in disrepair. Please replace or repair door. 2. The curtain in the front area is unclean. Remove the curtain entirely. 3. The caulk to the hand sink in the front area and the 3compartment sink(prep) in the back is worn off. Re-caulk with an easily cleanable material. 3. The FRP panel on N.E section of the back food prep area is detaching from the wall. Fasten back to the the wall. 4. The walls in the facility especially in the hand sink in the room are unclean. Clean and sanitize walls. 4. Missing ceiling tile in the front hand sink room. Replace tile with a light colored and easily cleanable ceiling finish. 5. The cove molding(rubber base) are detached from the wall. Replace or re-attach rubber base (cove molding) 6. Leak in the hood. Contact Technician for repairs. 
09FOOD-0235,20150217,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out lights in the kitchen. Replace bulbs 
09FOOD-0235,20150217,(40) DRESSING ROOMS: Rooms/facilities clean; lockers provided.,Jacket hung in the food storage area. Remove and store in a designated area away from food. 
09FOOD-0235,20150217,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",Unused equipment stored in the facility including the upright cold unit in the back food prep area. Remove entirely from the facility. 
09FOOD-0235,20150217,(44) OTHER OPERATIONS: Cleaned; soiled linen properly stored.,Soiled linen littered in the facility. Store in a designate bin/area. 
09FOOD-0235,20150225,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Work on lifting all foods off the ground 
09FOOD-0235,20150225,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",Work on getting rid of all the rusty shelves in the cold unit. 
09FOOD-0235,20150225,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Work on providing a lid for the ice maker 
09FOOD-0235,20150225,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",Provide test strips for the sanitizer 
09FOOD-0235,20150225,"(25) FOOD EQUIPMENT AND UTENSILS: Single-service articles: storage, dispensing.",Lift boxes of singles service items off the floor. 
09FOOD-0235,20150225,(33) GARBAGE AND REFUSE DISPOSAL: Containers or receptables covered; adequate number; insect/rodent proof; frequency; clean.,Dispose over flowing garbage in the toilet rooms. 
09FOOD-0235,20150225,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.",CRITICAL VIOLATION. Repair the back door to disallow insects/rodents in
09FOOD-0235,20150225,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Work on the floors to provide an easily cleanable surface 
09FOOD-0237,20140325,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Locate wiping cloths throughout kitchen in order to provide easy access for use. 
09FOOD-0237,20140325,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",Wall in contact with raw meat is in need of detailed cleaning. Clean and sanitize before and after cutting meat. 
09FOOD-0237,20140325,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Lids to food containers are soiled. Clean and sanitize. 
09FOOD-0237,20140325,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Spilled food debris and liquids found on floor of back storage area. Clean. 
09FOOD-0237,20140708,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Cover food items placed in storage. 
09FOOD-0237,20140708,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",Metal stem thermometer is slightly soiled. Sanitize before use. 
09FOOD-0237,20140708,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Spray bottle handles are slightly soiled. Clean. 
